model name,query name,query index,result,time
Peterson-COL-6,ReachabilityCardinality.xml,7,error,0.34369969367980957
Peterson-COL-6,ReachabilityCardinality.xml,9,error,0.35103416442871094
Peterson-COL-6,ReachabilityCardinality.xml,5,error,0.3766341209411621
Peterson-COL-6,ReachabilityCardinality.xml,8,error,0.3721156120300293
PermAdmissibility-COL-50,ReachabilityCardinality.xml,5,timeout,2
PermAdmissibility-COL-50,ReachabilityCardinality.xml,6,timeout,2
PermAdmissibility-COL-50,ReachabilityCardinality.xml,7,timeout,2
PermAdmissibility-COL-50,ReachabilityCardinality.xml,8,timeout,2
PermAdmissibility-COL-50,ReachabilityCardinality.xml,9,timeout,2
Philosophers-COL-000005,ReachabilityCardinality.xml,1,error,0.04763627052307129
Philosophers-COL-000005,ReachabilityCardinality.xml,10,error,0.03519129753112793
Philosophers-COL-000005,ReachabilityCardinality.xml,11,error,0.02410888671875
Philosophers-COL-000005,ReachabilityCardinality.xml,12,error,0.023042917251586914
Philosophers-COL-000005,ReachabilityCardinality.xml,13,error,0.02832818031311035
Philosophers-COL-000005,ReachabilityCardinality.xml,14,error,0.02826547622680664
Philosophers-COL-000005,ReachabilityCardinality.xml,15,error,0.03584575653076172
Philosophers-COL-000005,ReachabilityCardinality.xml,3,error,0.01801919937133789
Philosophers-COL-000005,ReachabilityCardinality.xml,16,error,0.042055606842041016
Philosophers-COL-000005,ReachabilityCardinality.xml,2,error,0.024266719818115234
Philosophers-COL-000005,ReachabilityCardinality.xml,6,error,0.019393205642700195
Philosophers-COL-000005,ReachabilityCardinality.xml,4,error,0.031114578247070312
Philosophers-COL-000005,ReachabilityCardinality.xml,7,error,0.018311262130737305
Philosophers-COL-000005,ReachabilityCardinality.xml,8,error,0.009092569351196289
Philosophers-COL-000005,ReachabilityCardinality.xml,5,error,0.030701398849487305
Philosophers-COL-000005,ReachabilityCardinality.xml,9,error,0.024998188018798828
Peterson-COL-7,ReachabilityCardinality.xml,11,error,0.7069864273071289
Peterson-COL-7,ReachabilityCardinality.xml,13,error,0.7063243389129639
Peterson-COL-7,ReachabilityCardinality.xml,16,error,0.6944429874420166
Peterson-COL-7,ReachabilityCardinality.xml,2,error,0.7064249515533447
Peterson-COL-7,ReachabilityCardinality.xml,10,error,0.8154604434967041
Peterson-COL-7,ReachabilityCardinality.xml,1,error,0.838191032409668
Peterson-COL-7,ReachabilityCardinality.xml,15,error,0.8074488639831543
Peterson-COL-7,ReachabilityCardinality.xml,4,error,0.7388579845428467
Peterson-COL-7,ReachabilityCardinality.xml,9,error,0.703789472579956
Peterson-COL-7,ReachabilityCardinality.xml,8,error,0.7122080326080322
Peterson-COL-7,ReachabilityCardinality.xml,12,error,0.8423545360565186
Peterson-COL-7,ReachabilityCardinality.xml,3,error,0.7996113300323486
Peterson-COL-7,ReachabilityCardinality.xml,6,error,0.80019211769104
Peterson-COL-7,ReachabilityCardinality.xml,14,error,0.9139313697814941
Peterson-COL-7,ReachabilityCardinality.xml,7,error,0.8487107753753662
Peterson-COL-7,ReachabilityCardinality.xml,5,error,0.897089958190918
Philosophers-COL-000010,ReachabilityCardinality.xml,1,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,10,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,11,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,12,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,13,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,14,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,15,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,16,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,2,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,3,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,4,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,5,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,6,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,7,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,8,timeout,2
Philosophers-COL-000010,ReachabilityCardinality.xml,9,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,1,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,10,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,11,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,12,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,13,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,14,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,15,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,16,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,2,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,3,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,4,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,5,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,6,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,7,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,8,timeout,2
Philosophers-COL-000020,ReachabilityCardinality.xml,9,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,1,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,10,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,11,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,12,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,13,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,14,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,15,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,16,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,2,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,3,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,4,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,5,timeout,2
Philosophers-COL-000100,ReachabilityCardinality.xml,15,error,1.599921464920044
Philosophers-COL-000100,ReachabilityCardinality.xml,11,error,1.6198139190673828
Philosophers-COL-000100,ReachabilityCardinality.xml,14,error,1.6083011627197266
Philosophers-COL-000100,ReachabilityCardinality.xml,2,error,1.5415265560150146
Philosophers-COL-000100,ReachabilityCardinality.xml,12,error,1.6162745952606201
Philosophers-COL-000100,ReachabilityCardinality.xml,16,error,1.5804097652435303
Philosophers-COL-000100,ReachabilityCardinality.xml,13,error,1.6273384094238281
Philosophers-COL-000100,ReachabilityCardinality.xml,3,error,1.560251235961914
Philosophers-COL-000100,ReachabilityCardinality.xml,1,error,1.7171595096588135
Philosophers-COL-000100,ReachabilityCardinality.xml,5,error,1.5708231925964355
Philosophers-COL-000100,ReachabilityCardinality.xml,10,error,1.7923407554626465
Philosophers-COL-000100,ReachabilityCardinality.xml,4,error,1.6857757568359375
Philosophers-COL-000050,ReachabilityCardinality.xml,6,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,7,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,8,timeout,2
Philosophers-COL-000050,ReachabilityCardinality.xml,9,timeout,2
Philosophers-COL-000100,ReachabilityCardinality.xml,7,error,1.5809752941131592
Philosophers-COL-000100,ReachabilityCardinality.xml,8,error,1.5822298526763916
Philosophers-COL-000200,ReachabilityCardinality.xml,11,error,1.4112262725830078
Philosophers-COL-000200,ReachabilityCardinality.xml,1,error,1.4227747917175293
Philosophers-COL-000100,ReachabilityCardinality.xml,6,error,1.6028478145599365
Philosophers-COL-000200,ReachabilityCardinality.xml,12,error,1.4135360717773438
Philosophers-COL-000200,ReachabilityCardinality.xml,13,error,1.4286701679229736
Philosophers-COL-000200,ReachabilityCardinality.xml,16,error,1.4337353706359863
Philosophers-COL-000200,ReachabilityCardinality.xml,14,error,1.466822624206543
Philosophers-COL-000200,ReachabilityCardinality.xml,2,error,1.444380760192871
Philosophers-COL-000200,ReachabilityCardinality.xml,3,error,1.4035828113555908
Philosophers-COL-000200,ReachabilityCardinality.xml,10,error,1.5317933559417725
Philosophers-COL-000200,ReachabilityCardinality.xml,15,error,1.5185410976409912
Philosophers-COL-000200,ReachabilityCardinality.xml,4,error,1.40895676612854
Philosophers-COL-000100,ReachabilityCardinality.xml,9,error,1.725403070449829
Philosophers-COL-000200,ReachabilityCardinality.xml,9,error,1.3851099014282227
Philosophers-COL-000200,ReachabilityCardinality.xml,8,error,1.4221928119659424
Philosophers-COL-000200,ReachabilityCardinality.xml,5,error,1.5038869380950928
Philosophers-COL-000200,ReachabilityCardinality.xml,7,error,1.5369200706481934
Philosophers-COL-000200,ReachabilityCardinality.xml,6,error,1.6370465755462646
Philosophers-COL-001000,ReachabilityCardinality.xml,1,error,0.4395158290863037
Philosophers-COL-001000,ReachabilityCardinality.xml,10,error,0.45844411849975586
Philosophers-COL-001000,ReachabilityCardinality.xml,12,error,0.44560885429382324
Philosophers-COL-000500,ReachabilityCardinality.xml,11,error,0.9583871364593506
Philosophers-COL-001000,ReachabilityCardinality.xml,11,error,0.5690128803253174
Philosophers-COL-000500,ReachabilityCardinality.xml,14,error,1.1546359062194824
Philosophers-COL-000500,ReachabilityCardinality.xml,13,error,1.157531499862671
Philosophers-COL-000500,ReachabilityCardinality.xml,2,error,1.0973114967346191
Philosophers-COL-001000,ReachabilityCardinality.xml,14,error,0.39746546745300293
Philosophers-COL-000500,ReachabilityCardinality.xml,16,error,1.1111719608306885
Philosophers-COL-000500,ReachabilityCardinality.xml,10,error,1.1732287406921387
Philosophers-COL-000500,ReachabilityCardinality.xml,12,error,1.1886394023895264
Philosophers-COL-000500,ReachabilityCardinality.xml,1,error,1.2130939960479736
Philosophers-COL-000500,ReachabilityCardinality.xml,5,error,1.0932116508483887
Philosophers-COL-000500,ReachabilityCardinality.xml,3,error,1.1409313678741455
Philosophers-COL-001000,ReachabilityCardinality.xml,13,error,0.4871397018432617
Philosophers-COL-000500,ReachabilityCardinality.xml,4,error,1.1209540367126465
Philosophers-COL-000500,ReachabilityCardinality.xml,8,error,1.0809082984924316
Philosophers-COL-000500,ReachabilityCardinality.xml,6,error,1.1410541534423828
Philosophers-COL-000500,ReachabilityCardinality.xml,15,error,1.2709505558013916
Philosophers-COL-000500,ReachabilityCardinality.xml,7,error,1.2069904804229736
Philosophers-COL-001000,ReachabilityCardinality.xml,15,error,0.4286069869995117
Philosophers-COL-001000,ReachabilityCardinality.xml,16,error,0.42901086807250977
Philosophers-COL-000500,ReachabilityCardinality.xml,9,error,1.1224114894866943
Philosophers-COL-001000,ReachabilityCardinality.xml,2,error,0.4469337463378906
Philosophers-COL-001000,ReachabilityCardinality.xml,7,error,0.4115006923675537
Philosophers-COL-001000,ReachabilityCardinality.xml,5,error,0.4211008548736572
Philosophers-COL-001000,ReachabilityCardinality.xml,9,error,0.39902353286743164
Philosophers-COL-001000,ReachabilityCardinality.xml,4,error,0.442460298538208
Philosophers-COL-002000,ReachabilityCardinality.xml,13,error,0.37568163871765137
Philosophers-COL-001000,ReachabilityCardinality.xml,3,error,0.4505646228790283
Philosophers-COL-001000,ReachabilityCardinality.xml,6,error,0.44641661643981934
Philosophers-COL-002000,ReachabilityCardinality.xml,12,error,0.38553404808044434
Philosophers-COL-001000,ReachabilityCardinality.xml,8,error,0.46006155014038086
Philosophers-COL-002000,ReachabilityCardinality.xml,14,error,0.43198275566101074
Philosophers-COL-002000,ReachabilityCardinality.xml,16,error,0.4178032875061035
Philosophers-COL-002000,ReachabilityCardinality.xml,10,error,0.5040857791900635
Philosophers-COL-002000,ReachabilityCardinality.xml,11,error,0.5054652690887451
Philosophers-COL-002000,ReachabilityCardinality.xml,15,error,0.46910595893859863
Philosophers-COL-002000,ReachabilityCardinality.xml,1,error,0.5576648712158203
Philosophers-COL-002000,ReachabilityCardinality.xml,2,error,0.4707152843475342
Philosophers-COL-002000,ReachabilityCardinality.xml,4,error,0.43404507637023926
Philosophers-COL-002000,ReachabilityCardinality.xml,3,error,0.4926462173461914
Philosophers-COL-002000,ReachabilityCardinality.xml,5,error,0.41803598403930664
Philosophers-COL-002000,ReachabilityCardinality.xml,6,error,0.45607924461364746
Philosophers-COL-002000,ReachabilityCardinality.xml,7,error,0.4408242702484131
Philosophers-COL-002000,ReachabilityCardinality.xml,9,error,0.52294921875
Philosophers-COL-002000,ReachabilityCardinality.xml,8,error,0.5311198234558105
Philosophers-COL-005000,ReachabilityCardinality.xml,1,error,0.5303785800933838
Philosophers-COL-005000,ReachabilityCardinality.xml,12,error,0.5228784084320068
Philosophers-COL-005000,ReachabilityCardinality.xml,10,error,0.5271570682525635
Philosophers-COL-005000,ReachabilityCardinality.xml,11,error,0.5298831462860107
Philosophers-COL-005000,ReachabilityCardinality.xml,13,error,0.526801586151123
Philosophers-COL-005000,ReachabilityCardinality.xml,5,error,0.4472167491912842
Philosophers-COL-005000,ReachabilityCardinality.xml,15,error,0.5455350875854492
Philosophers-COL-005000,ReachabilityCardinality.xml,4,error,0.49231958389282227
Philosophers-COL-005000,ReachabilityCardinality.xml,3,error,0.4938676357269287
Philosophers-COL-005000,ReachabilityCardinality.xml,14,error,0.6214480400085449
Philosophers-COL-005000,ReachabilityCardinality.xml,16,error,0.5433123111724854
Philosophers-COL-005000,ReachabilityCardinality.xml,6,error,0.4932596683502197
Philosophers-COL-005000,ReachabilityCardinality.xml,2,error,0.5866756439208984
Philosophers-COL-005000,ReachabilityCardinality.xml,7,error,0.4809885025024414
Philosophers-COL-005000,ReachabilityCardinality.xml,8,error,0.5245723724365234
Philosophers-COL-005000,ReachabilityCardinality.xml,9,error,0.5551316738128662
Philosophers-COL-010000,ReachabilityCardinality.xml,1,error,0.6891748905181885
Philosophers-COL-010000,ReachabilityCardinality.xml,11,error,0.6136739253997803
Philosophers-COL-010000,ReachabilityCardinality.xml,10,error,0.7894189357757568
Philosophers-COL-010000,ReachabilityCardinality.xml,2,error,0.6736624240875244
Philosophers-COL-010000,ReachabilityCardinality.xml,14,error,0.6832530498504639
Philosophers-COL-010000,ReachabilityCardinality.xml,16,error,0.689342737197876
Philosophers-COL-010000,ReachabilityCardinality.xml,4,error,0.6099746227264404
Philosophers-COL-010000,ReachabilityCardinality.xml,15,error,0.7179086208343506
Philosophers-COL-010000,ReachabilityCardinality.xml,7,error,0.6379694938659668
Philosophers-COL-010000,ReachabilityCardinality.xml,8,error,0.6441764831542969
Philosophers-COL-010000,ReachabilityCardinality.xml,13,error,0.7670323848724365
Philosophers-COL-010000,ReachabilityCardinality.xml,12,error,0.7847363948822021
Philosophers-COL-010000,ReachabilityCardinality.xml,3,error,0.7061231136322021
Philosophers-COL-010000,ReachabilityCardinality.xml,9,error,0.6292526721954346
Philosophers-COL-010000,ReachabilityCardinality.xml,6,error,0.726435661315918
Philosophers-COL-010000,ReachabilityCardinality.xml,5,error,0.7518033981323242
Philosophers-COL-050000,ReachabilityCardinality.xml,1,error,1.8447721004486084
Philosophers-COL-050000,ReachabilityCardinality.xml,11,error,1.8091943264007568
Philosophers-COL-050000,ReachabilityCardinality.xml,12,error,1.7791764736175537
Philosophers-COL-050000,ReachabilityCardinality.xml,10,timeout,2
Philosophers-COL-050000,ReachabilityCardinality.xml,13,error,1.7433445453643799
Philosophers-COL-050000,ReachabilityCardinality.xml,2,error,1.6578454971313477
Philosophers-COL-050000,ReachabilityCardinality.xml,6,error,1.6551556587219238
Philosophers-COL-050000,ReachabilityCardinality.xml,4,error,1.814382791519165
Philosophers-COL-050000,ReachabilityCardinality.xml,16,error,1.864586591720581
Philosophers-COL-050000,ReachabilityCardinality.xml,14,timeout,2
Philosophers-COL-050000,ReachabilityCardinality.xml,9,error,1.8538813591003418
Philosophers-COL-050000,ReachabilityCardinality.xml,8,error,1.8588545322418213
Philosophers-COL-050000,ReachabilityCardinality.xml,15,timeout,2
Philosophers-COL-050000,ReachabilityCardinality.xml,3,timeout,2
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,10,error,0.021909475326538086
Philosophers-COL-050000,ReachabilityCardinality.xml,5,timeout,2
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,1,error,0.05002593994140625
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,13,error,0.027857065200805664
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,12,error,0.03032088279724121
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,11,error,0.04077434539794922
Philosophers-COL-050000,ReachabilityCardinality.xml,7,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,1,timeout,2
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,16,error,0.028820276260375977
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,14,error,0.03352785110473633
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,15,error,0.034883975982666016
Philosophers-COL-100000,ReachabilityCardinality.xml,10,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,11,timeout,2
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,5,error,0.04668259620666504
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,6,error,0.044111013412475586
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,3,error,0.05115079879760742
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,2,error,0.07485771179199219
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,7,error,0.04386281967163086
Philosophers-COL-100000,ReachabilityCardinality.xml,12,timeout,2
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,4,error,0.058296918869018555
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,8,error,0.0733797550201416
PhilosophersDyn-COL-03,ReachabilityCardinality.xml,9,error,0.05881786346435547
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,10,error,0.2756009101867676
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,13,error,0.2709228992462158
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,14,error,0.26821279525756836
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,12,error,0.27578258514404297
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,15,error,0.22744226455688477
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,11,error,0.28630924224853516
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,1,error,0.2981584072113037
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,16,error,0.2536482810974121
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,4,error,0.2683546543121338
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,2,error,0.27228736877441406
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,5,error,0.2705647945404053
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,3,error,0.2731461524963379
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,7,error,0.2652099132537842
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,6,error,0.2733163833618164
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,9,error,0.25739240646362305
PhilosophersDyn-COL-10,ReachabilityCardinality.xml,8,error,0.2828993797302246
Philosophers-COL-100000,ReachabilityCardinality.xml,13,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,14,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,15,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,16,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,2,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,3,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,4,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,5,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,6,timeout,2
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,1,error,0.04204964637756348
Philosophers-COL-100000,ReachabilityCardinality.xml,7,timeout,2
Philosophers-COL-100000,ReachabilityCardinality.xml,8,timeout,2
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,10,error,0.03420400619506836
Philosophers-COL-100000,ReachabilityCardinality.xml,9,timeout,2
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,11,error,0.05567765235900879
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,15,error,0.021209001541137695
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,16,error,0.052048444747924805
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,2,error,0.025943517684936523
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,1,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,10,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,11,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,12,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,13,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,14,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,15,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,16,timeout,2
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,8,error,0.05028843879699707
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,9,error,0.05373835563659668
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,12,error,0.0226438045501709
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,13,error,0.027920246124267578
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,2,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,3,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,4,timeout,2
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,15,error,0.034470558166503906
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,16,error,0.04959511756896973
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,2,error,0.04133200645446777
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,5,error,0.03419971466064453
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,5,timeout,2
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,6,timeout,2
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,7,error,0.03652453422546387
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,8,error,0.037545204162597656
PhilosophersDyn-COL-80,ReachabilityCardinality.xml,9,error,0.01869487762451172
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,1,error,0.04674839973449707
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,10,error,0.03577876091003418
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,12,error,0.04914975166320801
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,11,error,0.0621190071105957
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,7,timeout,2
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,14,error,0.0526735782623291
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,13,error,0.060776472091674805
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,15,error,0.05465555191040039
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,8,timeout,2
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,2,error,0.05901360511779785
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,16,error,0.061536312103271484
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,3,error,0.034071922302246094
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,4,error,0.03429007530212402
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,5,error,0.04903435707092285
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,6,error,0.04886507987976074
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,8,error,0.049007415771484375
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,7,error,0.05772972106933594
PhilosophersDyn-COL-20,ReachabilityCardinality.xml,9,timeout,2
PolyORBLF-COL-S02J04T06,ReachabilityCardinality.xml,9,error,0.04037594795227051
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,11,error,0.06642842292785645
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,10,error,0.06835556030273438
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,1,error,0.07935500144958496
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,13,error,0.04535675048828125
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,12,error,0.06635212898254395
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,12,timeout,2
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,13,timeout,2
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,14,timeout,2
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,2,error,0.058621883392333984
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,14,error,0.06748080253601074
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,3,error,0.052912235260009766
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,15,error,0.07335638999938965
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,16,error,0.07349944114685059
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,4,error,0.04183459281921387
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,6,error,0.08288359642028809
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,8,error,0.07789087295532227
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,7,error,0.08215975761413574
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,9,error,0.07611918449401855
PolyORBLF-COL-S02J04T08,ReachabilityCardinality.xml,5,error,0.09281158447265625
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,11,error,0.06184816360473633
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,10,error,0.08250164985656738
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,1,error,0.08573198318481445
PhilosophersDyn-COL-50,ReachabilityCardinality.xml,3,timeout,2
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,14,error,0.08486557006835938
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,12,error,0.08927559852600098
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,13,error,0.08855009078979492
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,2,error,0.0772254467010498
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,4,error,0.07529282569885254
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,3,error,0.07816195487976074
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,16,error,0.08828330039978027
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,15,error,0.09312844276428223
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,5,error,0.06555771827697754
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,7,error,0.08491206169128418
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,6,error,0.09076929092407227
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,8,error,0.08863520622253418
PolyORBLF-COL-S02J04T10,ReachabilityCardinality.xml,9,error,0.08940339088439941
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,1,error,0.09311318397521973
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,10,error,0.09177684783935547
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,11,error,0.09030723571777344
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,13,error,0.07223391532897949
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,12,error,0.09114599227905273
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,5,error,0.07773709297180176
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,3,error,0.0807347297668457
PolyORBLF-COL-S02J06T06,ReachabilityCardinality.xml,16,error,0.08883023262023926
